user_id,device,group,converted
22001,Desktop,Treatment,0
22002,Desktop,Treatment,0
22003,Desktop,Treatment,0
22004,Desktop,Control,0
22005,Desktop,Control,0
22006,Desktop,Control,0
22007,Desktop,Control,0
22008,Mobile,Control,1
22009,Desktop,Treatment,0
22010,Desktop,Treatment,1
22011,Mobile,Control,0
22012,Desktop,Control,0
22013,Desktop,Control,0
22014,Desktop,Control,0
22015,Desktop,Control,0
22016,Desktop,Treatment,0
22017,Desktop,Treatment,0
22018,Desktop,Treatment,0
22019,Mobile,Treatment,0
22020,Desktop,Treatment,1
22021,Desktop,Treatment,0
22022,Desktop,Control,0
22023,Desktop,Control,1
22024,Mobile,Treatment,0
22025,Desktop,Treatment,0
22026,Desktop,Treatment,0
22027,Desktop,Treatment,0
22028,Desktop,Treatment,0
22029,Desktop,Control,1
22030,Mobile,Treatment,0
22031,Desktop,Control,0
22032,Desktop,Treatment,0
22033,Desktop,Treatment,0
22034,Mobile,Treatment,0
22035,Mobile,Control,0
22036,Desktop,Control,0
22037,Desktop,Control,0
22038,Desktop,Control,0
22039,Desktop,Treatment,0
22040,Desktop,Control,0
22041,Desktop,Control,0
22042,Desktop,Treatment,0
22043,Desktop,Treatment,1
22044,Desktop,Treatment,0
22045,Desktop,Control,1
22046,Desktop,Treatment,0
22047,Desktop,Control,1
22048,Desktop,Control,0
22049,Mobile,Treatment,0
22050,Desktop,Control,0
22051,Mobile,Treatment,0
22052,Desktop,Treatment,0
22053,Desktop,Control,0
22054,Mobile,Control,0
22055,Desktop,Control,0
22056,Desktop,Treatment,1
22057,Desktop,Control,0
22058,Mobile,Treatment,0
22059,Desktop,Control,0
22060,Desktop,Treatment,0
22061,Desktop,Treatment,0
22062,Desktop,Control,1
22063,Desktop,Treatment,1
22064,Desktop,Control,0
22065,Desktop,Treatment,0
22066,Desktop,Treatment,0
22067,Desktop,Treatment,0
22068,Mobile,Treatment,0
22069,Mobile,Control,0
22070,Desktop,Treatment,0
22071,Desktop,Treatment,0
22072,Mobile,Treatment,0
22073,Desktop,Control,0
22074,Desktop,Treatment,0
22075,Mobile,Control,0
22076,Desktop,Control,0
22077,Desktop,Treatment,0
22078,Desktop,Control,0
22079,Mobile,Control,0
22080,Desktop,Treatment,0
22081,Mobile,Treatment,0
22082,Desktop,Control,0
22083,Desktop,Treatment,0
22084,Desktop,Control,0
22085,Desktop,Treatment,0
22086,Desktop,Treatment,0
22087,Desktop,Treatment,1
22088,Mobile,Control,0
22089,Desktop,Treatment,0
22090,Desktop,Treatment,0
22091,Desktop,Treatment,1
22092,Desktop,Control,0
22093,Desktop,Treatment,0
22094,Desktop,Control,0
22095,Mobile,Treatment,1
22096,Desktop,Control,0
22097,Desktop,Control,0
22098,Desktop,Control,0
22099,Desktop,Treatment,1
22100,Desktop,Control,0
22101,Desktop,Control,0
22102,Mobile,Treatment,0
22103,Desktop,Control,0
22104,Desktop,Treatment,0
22105,Desktop,Treatment,0
22106,Desktop,Control,0
22107,Desktop,Treatment,0
22108,Desktop,Treatment,0
22109,Desktop,Treatment,1
22110,Desktop,Treatment,0
22111,Desktop,Control,0
22112,Mobile,Treatment,0
22113,Desktop,Control,0
22114,Mobile,Treatment,0
22115,Mobile,Treatment,0
22116,Mobile,Treatment,0
22117,Mobile,Treatment,0
22118,Desktop,Treatment,0
22119,Mobile,Treatment,0
22120,Mobile,Treatment,0
22121,Mobile,Control,0
22122,Desktop,Treatment,0
22123,Mobile,Control,0
22124,Desktop,Treatment,0
22125,Desktop,Treatment,0
22126,Desktop,Control,0
22127,Desktop,Control,0
22128,Mobile,Treatment,0
22129,Desktop,Treatment,0
22130,Desktop,Control,0
22131,Mobile,Control,0
22132,Desktop,Control,0
22133,Desktop,Treatment,0
22134,Desktop,Treatment,0
22135,Desktop,Control,0
22136,Desktop,Treatment,0
22137,Desktop,Treatment,0
22138,Desktop,Treatment,0
22139,Desktop,Treatment,0
22140,Mobile,Treatment,0
22141,Desktop,Treatment,0
22142,Desktop,Treatment,0
22143,Desktop,Control,0
22144,Mobile,Control,0
22145,Mobile,Treatment,0
22146,Desktop,Treatment,0
22147,Desktop,Treatment,1
22148,Desktop,Treatment,0
22149,Desktop,Treatment,0
22150,Desktop,Control,0
22151,Desktop,Control,0
22152,Desktop,Control,0
22153,Mobile,Control,0
22154,Desktop,Treatment,0
22155,Mobile,Treatment,0
22156,Desktop,Control,0
22157,Desktop,Treatment,0
22158,Desktop,Control,0
22159,Desktop,Control,0
22160,Desktop,Treatment,1
22161,Desktop,Control,0
22162,Desktop,Control,0
22163,Desktop,Treatment,1
22164,Desktop,Control,0
22165,Desktop,Treatment,0
22166,Mobile,Control,1
22167,Desktop,Control,0
22168,Desktop,Treatment,0
22169,Desktop,Control,0
22170,Desktop,Treatment,0
22171,Desktop,Control,0
22172,Desktop,Treatment,0
22173,Desktop,Treatment,0
22174,Desktop,Treatment,0
22175,Desktop,Treatment,1
22176,Desktop,Control,1
22177,Desktop,Control,0
22178,Desktop,Control,0
22179,Mobile,Treatment,0
22180,Desktop,Treatment,0
22181,Mobile,Control,0
22182,Desktop,Control,0
22183,Desktop,Control,0
22184,Desktop,Treatment,0
22185,Mobile,Control,0
22186,Desktop,Treatment,0
22187,Desktop,Control,0
22188,Desktop,Treatment,1
22189,Mobile,Treatment,0
22190,Desktop,Control,0
22191,Desktop,Control,0
22192,Desktop,Treatment,1
22193,Desktop,Treatment,0
22194,Desktop,Treatment,0
22195,Desktop,Control,1
22196,Desktop,Treatment,0
22197,Desktop,Treatment,0
22198,Desktop,Control,0
22199,Desktop,Control,0
22200,Desktop,Control,0
22201,Desktop,Treatment,0
22202,Desktop,Control,0
22203,Desktop,Treatment,0
22204,Mobile,Control,0
22205,Desktop,Treatment,0
22206,Desktop,Treatment,0
22207,Desktop,Treatment,0
22208,Desktop,Treatment,0
22209,Desktop,Control,0
22210,Desktop,Control,0
22211,Desktop,Treatment,0
22212,Desktop,Control,0
22213,Desktop,Treatment,0
22214,Desktop,Treatment,1
22215,Mobile,Control,0
22216,Mobile,Control,0
22217,Desktop,Treatment,0
22218,Desktop,Control,0
22219,Desktop,Treatment,0
22220,Mobile,Control,0
22221,Desktop,Control,0
22222,Desktop,Treatment,0
22223,Desktop,Control,0
22224,Desktop,Treatment,0
22225,Desktop,Control,0
22226,Desktop,Treatment,0
22227,Mobile,Control,0
22228,Desktop,Treatment,0
22229,Desktop,Treatment,0
22230,Desktop,Control,0
22231,Desktop,Control,0
22232,Desktop,Control,0
22233,Desktop,Control,0
22234,Mobile,Control,0
22235,Desktop,Treatment,0
22236,Desktop,Treatment,0
22237,Mobile,Control,0
22238,Mobile,Control,0
22239,Desktop,Control,0
22240,Desktop,Treatment,1
22241,Mobile,Control,0
22242,Desktop,Treatment,0
22243,Mobile,Control,0
22244,Desktop,Treatment,0
22245,Desktop,Treatment,0
22246,Desktop,Treatment,0
22247,Desktop,Control,1
22248,Mobile,Treatment,0
22249,Mobile,Treatment,0
22250,Desktop,Treatment,1
22251,Mobile,Control,0
22252,Desktop,Treatment,0
22253,Desktop,Control,0
22254,Desktop,Treatment,0
22255,Desktop,Control,0
22256,Desktop,Control,0
22257,Desktop,Control,0
22258,Desktop,Control,0
22259,Desktop,Control,1
22260,Desktop,Treatment,1
22261,Mobile,Treatment,0
22262,Desktop,Treatment,0
22263,Desktop,Control,0
22264,Desktop,Control,0
22265,Desktop,Control,0
22266,Desktop,Treatment,0
22267,Desktop,Control,0
22268,Mobile,Treatment,0
22269,Desktop,Control,0
22270,Desktop,Treatment,0
22271,Mobile,Treatment,0
22272,Desktop,Control,1
22273,Desktop,Treatment,0
22274,Mobile,Control,0
22275,Mobile,Control,0
22276,Desktop,Control,0
22277,Desktop,Treatment,0
22278,Mobile,Treatment,0
22279,Desktop,Treatment,0
22280,Desktop,Treatment,0
22281,Desktop,Control,0
22282,Desktop,Control,0
22283,Mobile,Treatment,0
22284,Desktop,Treatment,1
22285,Mobile,Control,0
22286,Mobile,Control,1
22287,Mobile,Control,0
22288,Desktop,Control,0
22289,Mobile,Treatment,0
22290,Desktop,Control,1
22291,Desktop,Control,0
22292,Mobile,Treatment,0
22293,Desktop,Treatment,0
22294,Desktop,Control,1
22295,Desktop,Control,0
22296,Desktop,Treatment,0
22297,Desktop,Treatment,0
22298,Desktop,Control,1
22299,Desktop,Control,0
22300,Mobile,Treatment,0
22301,Desktop,Treatment,1
22302,Desktop,Control,0
22303,Desktop,Treatment,0
22304,Desktop,Treatment,0
22305,Desktop,Treatment,0
22306,Desktop,Treatment,0
22307,Mobile,Control,0
22308,Desktop,Treatment,0
22309,Mobile,Control,0
22310,Desktop,Control,0
22311,Desktop,Treatment,0
22312,Desktop,Control,0
22313,Desktop,Treatment,0
22314,Desktop,Control,0
22315,Mobile,Treatment,0
22316,Desktop,Control,0
22317,Desktop,Control,0
22318,Desktop,Treatment,1
22319,Desktop,Control,1
22320,Desktop,Control,0
22321,Desktop,Treatment,0
22322,Mobile,Treatment,0
22323,Desktop,Control,0
22324,Desktop,Treatment,0
22325,Desktop,Treatment,1
22326,Desktop,Control,0
22327,Desktop,Treatment,0
22328,Desktop,Treatment,0
22329,Desktop,Control,0
22330,Mobile,Treatment,0
22331,Mobile,Control,0
22332,Desktop,Treatment,0
22333,Desktop,Treatment,0
22334,Desktop,Treatment,0
22335,Mobile,Control,1
22336,Mobile,Treatment,0
22337,Mobile,Control,1
22338,Desktop,Control,0
22339,Mobile,Control,0
22340,Mobile,Treatment,0
22341,Desktop,Control,0
22342,Desktop,Control,0
22343,Desktop,Treatment,0
22344,Desktop,Control,0
22345,Desktop,Control,0
22346,Desktop,Control,0
22347,Desktop,Control,0
22348,Desktop,Treatment,0
22349,Desktop,Treatment,0
22350,Desktop,Treatment,0
22351,Desktop,Control,0
22352,Mobile,Control,0
22353,Mobile,Treatment,0
22354,Mobile,Control,1
22355,Desktop,Control,0
22356,Desktop,Control,0
22357,Desktop,Treatment,0
22358,Desktop,Control,0
22359,Mobile,Control,1
22360,Desktop,Treatment,0
22361,Desktop,Treatment,0
22362,Desktop,Control,0
22363,Mobile,Control,0
22364,Desktop,Control,0
22365,Desktop,Treatment,0
22366,Desktop,Control,0
22367,Desktop,Treatment,0
22368,Desktop,Control,0
22369,Mobile,Control,0
22370,Desktop,Treatment,0
22371,Desktop,Treatment,0
22372,Mobile,Control,0
22373,Desktop,Treatment,1
22374,Mobile,Treatment,0
22375,Mobile,Control,0
22376,Mobile,Treatment,0
22377,Desktop,Treatment,0
22378,Desktop,Control,0
22379,Mobile,Treatment,0
22380,Mobile,Control,0
22381,Desktop,Treatment,0
22382,Desktop,Treatment,0
22383,Desktop,Treatment,0
22384,Mobile,Control,0
22385,Desktop,Treatment,0
22386,Desktop,Control,0
22387,Desktop,Control,0
22388,Desktop,Treatment,0
22389,Mobile,Treatment,0
22390,Desktop,Treatment,0
22391,Desktop,Control,0
22392,Desktop,Control,0
22393,Desktop,Control,0
22394,Desktop,Treatment,0
22395,Desktop,Treatment,0
22396,Desktop,Control,1
22397,Mobile,Control,0
22398,Desktop,Treatment,0
22399,Mobile,Treatment,0
22400,Desktop,Treatment,1
22401,Desktop,Control,0
22402,Desktop,Treatment,0
22403,Desktop,Control,0
22404,Desktop,Treatment,0
22405,Desktop,Treatment,1
22406,Desktop,Treatment,0
22407,Desktop,Treatment,1
22408,Desktop,Treatment,0
22409,Desktop,Control,1
22410,Desktop,Control,0
22411,Desktop,Treatment,0
22412,Desktop,Control,0
22413,Mobile,Control,0
22414,Desktop,Treatment,0
22415,Mobile,Control,0
22416,Desktop,Control,0
22417,Mobile,Treatment,0
22418,Desktop,Control,0
22419,Desktop,Treatment,0
22420,Desktop,Control,1
22421,Desktop,Treatment,0
22422,Mobile,Treatment,0
22423,Desktop,Control,0
22424,Desktop,Treatment,0
22425,Desktop,Treatment,0
22426,Desktop,Control,0
22427,Desktop,Treatment,0
22428,Desktop,Control,0
22429,Desktop,Treatment,0
22430,Desktop,Treatment,0
22431,Desktop,Control,0
22432,Desktop,Control,0
22433,Desktop,Treatment,0
22434,Desktop,Control,0
22435,Desktop,Control,0
22436,Mobile,Treatment,0
22437,Desktop,Treatment,0
22438,Mobile,Treatment,0
22439,Desktop,Treatment,1
22440,Mobile,Treatment,0
22441,Desktop,Control,0
22442,Desktop,Control,0
22443,Desktop,Control,0
22444,Desktop,Control,0
22445,Mobile,Treatment,0
22446,Desktop,Control,0
22447,Desktop,Treatment,0
22448,Desktop,Control,0
22449,Mobile,Treatment,0
22450,Desktop,Control,0
22451,Desktop,Treatment,0
22452,Desktop,Treatment,0
22453,Desktop,Treatment,0
22454,Mobile,Control,0
22455,Desktop,Control,0
22456,Desktop,Control,0
22457,Desktop,Treatment,0
22458,Mobile,Control,0
22459,Desktop,Treatment,0
22460,Mobile,Control,0
22461,Desktop,Treatment,0
22462,Mobile,Control,0
22463,Mobile,Control,0
22464,Desktop,Control,0
22465,Mobile,Treatment,0
22466,Desktop,Control,0
22467,Desktop,Control,0
22468,Mobile,Control,0
22469,Desktop,Control,0
22470,Desktop,Treatment,1
22471,Desktop,Treatment,0
22472,Desktop,Control,0
22473,Mobile,Control,0
22474,Desktop,Treatment,0
22475,Mobile,Treatment,0
22476,Desktop,Treatment,0
22477,Desktop,Treatment,0
22478,Desktop,Treatment,0
22479,Desktop,Control,0
22480,Desktop,Treatment,0
22481,Desktop,Treatment,0
22482,Desktop,Treatment,0
22483,Desktop,Treatment,0
22484,Desktop,Treatment,0
22485,Desktop,Treatment,0
22486,Desktop,Control,0
22487,Mobile,Control,0
22488,Desktop,Control,0
22489,Desktop,Control,0
22490,Mobile,Treatment,0
22491,Desktop,Treatment,0
22492,Desktop,Control,0
22493,Mobile,Control,1
22494,Desktop,Treatment,0
22495,Desktop,Treatment,0
22496,Desktop,Treatment,0
22497,Mobile,Control,0
22498,Mobile,Control,0
22499,Mobile,Treatment,0
22500,Desktop,Treatment,0
22501,Desktop,Treatment,0
22502,Desktop,Treatment,0
22503,Desktop,Control,0
22504,Mobile,Treatment,0
22505,Desktop,Control,0
22506,Desktop,Treatment,0
22507,Desktop,Control,0
22508,Desktop,Treatment,0
22509,Desktop,Control,0
22510,Desktop,Treatment,0
22511,Desktop,Control,0
22512,Desktop,Treatment,0
22513,Mobile,Control,1
22514,Mobile,Treatment,0
22515,Desktop,Control,0
22516,Mobile,Control,0
22517,Desktop,Treatment,0
22518,Desktop,Control,1
22519,Desktop,Control,0
22520,Desktop,Control,0
22521,Desktop,Control,1
22522,Desktop,Control,0
22523,Desktop,Control,0
22524,Desktop,Treatment,1
22525,Desktop,Control,0
22526,Desktop,Control,1
22527,Desktop,Treatment,0
22528,Desktop,Control,0
22529,Desktop,Control,0
22530,Desktop,Control,0
22531,Desktop,Control,0
22532,Desktop,Treatment,0
22533,Mobile,Treatment,0
22534,Desktop,Treatment,0
22535,Desktop,Control,0
22536,Desktop,Treatment,0
22537,Desktop,Treatment,0
22538,Desktop,Treatment,0
22539,Mobile,Treatment,0
22540,Desktop,Treatment,0
22541,Mobile,Treatment,0
22542,Desktop,Control,0
22543,Desktop,Treatment,1
22544,Mobile,Treatment,0
22545,Mobile,Control,1
22546,Mobile,Control,0
22547,Mobile,Control,1
22548,Desktop,Treatment,1
22549,Desktop,Control,1
22550,Desktop,Treatment,0
22551,Desktop,Treatment,0
22552,Desktop,Treatment,0
22553,Desktop,Treatment,0
22554,Desktop,Treatment,1
22555,Mobile,Control,0
22556,Desktop,Treatment,0
22557,Desktop,Control,0
22558,Desktop,Control,0
22559,Desktop,Control,0
22560,Desktop,Treatment,1
22561,Mobile,Control,0
22562,Desktop,Treatment,1
22563,Mobile,Control,0
22564,Desktop,Control,0
22565,Desktop,Control,0
22566,Desktop,Control,0
22567,Desktop,Control,0
22568,Desktop,Control,1
22569,Desktop,Treatment,0
22570,Desktop,Control,0
22571,Desktop,Treatment,0
22572,Mobile,Control,0
22573,Desktop,Control,1
22574,Desktop,Control,0
22575,Desktop,Treatment,0
22576,Desktop,Control,0
22577,Desktop,Treatment,0
22578,Desktop,Treatment,0
22579,Desktop,Treatment,1
22580,Desktop,Control,0
22581,Desktop,Control,1
22582,Desktop,Control,0
22583,Desktop,Treatment,0
22584,Desktop,Treatment,0
22585,Desktop,Control,0
22586,Desktop,Treatment,1
22587,Desktop,Control,1
22588,Desktop,Treatment,0
22589,Desktop,Treatment,0
22590,Mobile,Treatment,0
22591,Desktop,Control,0
22592,Mobile,Treatment,0
22593,Desktop,Control,0
22594,Desktop,Control,0
22595,Desktop,Treatment,0
22596,Desktop,Control,0
22597,Mobile,Control,0
22598,Mobile,Treatment,0
22599,Desktop,Control,0
22600,Desktop,Control,0
22601,Desktop,Treatment,0
22602,Mobile,Treatment,0
22603,Desktop,Control,0
22604,Desktop,Control,1
22605,Desktop,Treatment,0
22606,Mobile,Control,0
22607,Mobile,Control,0
22608,Mobile,Control,0
22609,Desktop,Treatment,0
22610,Desktop,Control,0
22611,Desktop,Treatment,1
22612,Desktop,Control,0
22613,Desktop,Control,1
22614,Desktop,Control,1
22615,Desktop,Control,0
22616,Desktop,Treatment,0
22617,Mobile,Control,0
22618,Desktop,Treatment,0
22619,Desktop,Treatment,1
22620,Desktop,Treatment,1
22621,Desktop,Control,0
22622,Mobile,Control,0
22623,Desktop,Treatment,0
22624,Desktop,Control,0
22625,Desktop,Control,0
22626,Desktop,Control,0
22627,Desktop,Control,0
22628,Desktop,Treatment,0
22629,Desktop,Control,0
22630,Desktop,Control,1
22631,Mobile,Treatment,0
22632,Mobile,Treatment,1
22633,Mobile,Control,0
22634,Mobile,Control,0
22635,Desktop,Treatment,1
22636,Desktop,Treatment,0
22637,Desktop,Treatment,0
22638,Desktop,Control,0
22639,Desktop,Control,0
22640,Desktop,Treatment,0
22641,Desktop,Control,0
22642,Desktop,Treatment,0
22643,Desktop,Control,0
22644,Desktop,Treatment,1
22645,Desktop,Control,0
22646,Desktop,Treatment,1
22647,Mobile,Treatment,0
22648,Desktop,Control,0
22649,Desktop,Control,0
22650,Desktop,Treatment,0
22651,Desktop,Control,1
22652,Desktop,Control,0
22653,Desktop,Control,0
22654,Mobile,Control,0
22655,Desktop,Treatment,1
22656,Desktop,Control,0
22657,Desktop,Control,0
22658,Desktop,Control,0
22659,Desktop,Control,0
22660,Desktop,Treatment,0
22661,Mobile,Control,0
22662,Desktop,Control,0
22663,Desktop,Control,0
22664,Desktop,Treatment,0
22665,Mobile,Treatment,0
22666,Desktop,Treatment,0
22667,Desktop,Control,0
22668,Mobile,Control,0
22669,Desktop,Control,0
22670,Desktop,Control,0
22671,Mobile,Control,0
22672,Desktop,Control,0
22673,Desktop,Control,0
22674,Desktop,Control,0
22675,Desktop,Treatment,0
22676,Desktop,Treatment,0
22677,Desktop,Treatment,0
22678,Desktop,Treatment,1
22679,Desktop,Control,0
22680,Desktop,Treatment,0
22681,Mobile,Treatment,0
22682,Desktop,Treatment,0
22683,Mobile,Treatment,0
22684,Desktop,Control,0
22685,Desktop,Treatment,0
22686,Mobile,Treatment,0
22687,Desktop,Treatment,0
22688,Desktop,Treatment,0
22689,Desktop,Treatment,0
22690,Desktop,Control,0
22691,Desktop,Treatment,0
22692,Mobile,Treatment,0
22693,Desktop,Treatment,0
22694,Mobile,Control,0
22695,Desktop,Treatment,0
22696,Mobile,Treatment,0
22697,Desktop,Control,0
22698,Mobile,Treatment,0
22699,Desktop,Treatment,0
22700,Mobile,Control,0
22701,Desktop,Control,0
22702,Desktop,Control,0
22703,Desktop,Control,0
22704,Mobile,Control,0
22705,Desktop,Treatment,0
22706,Desktop,Control,1
22707,Desktop,Treatment,0
22708,Desktop,Control,0
22709,Desktop,Treatment,0
22710,Desktop,Treatment,1
22711,Desktop,Treatment,0
22712,Desktop,Treatment,0
22713,Mobile,Control,0
22714,Mobile,Control,0
22715,Desktop,Control,0
22716,Desktop,Treatment,0
22717,Desktop,Control,0
22718,Desktop,Treatment,0
22719,Desktop,Treatment,0
22720,Desktop,Control,0
22721,Desktop,Control,0
22722,Desktop,Treatment,0
22723,Desktop,Treatment,0
22724,Desktop,Control,0
22725,Desktop,Control,0
22726,Mobile,Control,1
22727,Desktop,Control,0
22728,Desktop,Control,0
22729,Desktop,Control,0
22730,Desktop,Control,0
22731,Desktop,Treatment,0
22732,Desktop,Treatment,0
22733,Desktop,Treatment,0
22734,Desktop,Treatment,0
22735,Desktop,Treatment,0
22736,Desktop,Treatment,1
22737,Desktop,Control,1
22738,Desktop,Treatment,0
22739,Desktop,Control,1
22740,Mobile,Treatment,0
22741,Desktop,Treatment,0
22742,Desktop,Control,0
22743,Desktop,Treatment,0
22744,Desktop,Treatment,0
22745,Desktop,Treatment,1
